epoch,batch_id,phase,samples
1,0,train,img_07854_p03_2019|img_07414_2021|img_03974_p03_2021|img_07698_p05_2019|img_05586_2020|img_02712_2021|img_03081_2021|img_02659_2021|img_06966_2020|img_05410_2020|img_08477_2020|img_06169_2021|img_06194_2019|img_04585_2021|img_01843_2019|img_04762_2021|img_03704_2021|img_00859_2019|img_04841_2020|img_05682_2020|img_00284_2020|img_04965_2019|img_01266_2021|img_05107_p01_2021|img_07460_2019|img_00029_2019|img_01286_2021|img_02856_p01_2019|img_01686_2019|img_04031_2020|img_08481_2019|img_00552_p01_2021|img_06905_p05_2019|img_05898_2020|img_04896_2021|img_06279_2021|img_01994_2019|img_01473_p02_2020|img_04319_2019|img_05921_2021|img_06916_2020|img_00638_p02_2020|img_01069_2019|img_00499_2021|img_04794_2019|img_04975_2020|img_07454_2020|img_01095_2021|img_05993_2019|img_08880_2021|img_07702_2021|img_06334_2020|img_02363_2019|img_07782_2021|img_02691_2021|img_00319_2019|img_07169_p04_2019|img_08515_2020|img_06199_2021|img_02894_2019|img_08660_2021|img_01020_2019|img_05405_2021|img_02991_2021|img_07440_2020|img_07080_2020|img_02265_2021|img_05009_2020|img_05302_2020|img_00331_p06_2021|img_08281_p02_2021|img_00767_2021|img_02338_p03_2021|img_05821_p57_2020|img_04947_2019|img_03062_2021|img_04178_p01_2020|img_04832_2021|img_03789_2019|img_00594_p03_2021|img_01204_2020|img_01620_2019|img_01211_2021|img_01970_2020|img_08053_2020|img_07417_2020|img_00506_2021|img_07403_p06_2019|img_02219_2021|img_02667_2021|img_04582_2019|img_04463_2021|img_01735_2019|img_08211_2020|img_01031_p09_2020|img_05687_p02_2019|img_06800_2020|img_04100_2021|img_01837_2020|img_04929_p16_2020|img_06074_p02_2020|img_08123_2021|img_03962_2020|img_06430_2020|img_08042_2020|img_04815_2019|img_08080_2021|img_03126_2021|img_04969_2019|img_07472_2021|img_07538_2021|img_04332_2019|img_05725_2019|img_00577_p18_2019|img_02307_2019|img_00384_p02_2020|img_08066_2021|img_02828_2020|img_07035_2021|img_01924_2021|img_00211_2019|img_07221_2021|img_04125_2021|img_08537_2021|img_04883_2021|img_06779_p02_2020|img_00678_2020|img_07047_2020
38,11,train,img_01679_2019|img_07980_2021|img_05516_2019|img_06602_p07_2019|img_08941_2019|img_02876_2020|img_07277_2019|img_01387_2019|img_00363_2020|img_02779_2019|img_03665_2020|img_05124_2021|img_01140_2019|img_04034_2020|img_00293_2021|img_06843_2019|img_05530_p05_2019|img_00153_2020|img_07457_p02_2020|img_03445_2021|img_04788_2020|img_01881_2021|img_02034_2019|img_06163_2019|img_02875_2020|img_00337_p01_2020|img_06994_2021|img_07052_2019|img_06728_2021|img_01601_2020|img_05532_2020|img_02183_p02_2019|img_00489_2021|img_08582_p04_2019|img_00626_p01_2019|img_04214_p04_2020|img_00454_2020|img_05253_2020|img_03835_2020|img_05633_2020|img_08441_2019|img_08611_2021|img_05583_2019|img_05633_2021|img_07023_2020|img_06736_2019|img_07810_2021|img_04833_2019|img_05523_p01_2019|img_00137_p01_2021|img_07908_p03_2021|img_03284_2021|img_06694_2021|img_06030_p04_2019|img_02291_2021|img_01733_2021|img_02681_2020|img_06478_p03_2021|img_06564_p03_2020|img_06108_2019|img_07734_2019|img_03620_2021|img_03586_2019|img_07178_p08_2021|img_01391_2021|img_06889_p07_2021|img_06572_2019|img_06366_2019|img_03230_2019|img_06838_2019|img_01423_2019|img_05973_2019|img_07059_2019|img_05963_2021|img_05627_2021|img_01534_2019|img_01081_2020|img_02996_2019|img_00405_2021|img_04741_2020|img_03196_2019|img_00798_2021|img_07752_2021|img_06741_p07_2019|img_05565_2020|img_03083_2021|img_03279_2021|img_05352_2019|img_05435_p04_2021|img_08756_2021|img_06512_p04_2020|img_08432_2020|img_05216_p01_2019|img_03797_2019|img_02088_2020|img_05144_2019|img_02549_2019|img_08436_2019|img_01625_2021|img_03725_2021|img_07825_p01_2020|img_06585_p01_2021|img_04223_2019|img_03067_2019|img_00266_p02_2020|img_04618_2020|img_07714_2019|img_06076_2020|img_05932_2019|img_06338_p02_2021|img_03923_p04_2021|img_01677_2021|img_03891_2021|img_03851_2020|img_05401_2020|img_08558_2019|img_05205_2020|img_01611_2020|img_08572_2021|img_08138_2021|img_07727_2021|img_02984_2021|img_01867_2021|img_01775_2019|img_04551_2019|img_08261_2021|img_04112_2019|img_06114_2021
38,12,train,img_02086_2021|img_03459_2020|img_00968_p01_2020|img_05351_2020|img_01228_2020|img_00528_p01_2019|img_00255_2019|img_01554_2021|img_00389_2019|img_05010_2021|img_03214_2019|img_02187_p29_2021|img_08636_p11_2019|img_07112_2021|img_07169_p01_2019|img_04053_p02_2021|img_05405_2021|img_04074_2020|img_04052_2020|img_04109_2020|img_04645_2019|img_03162_2021|img_03978_2019|img_06338_p04_2021|img_01921_2019|img_05914_2020|img_05626_2019|img_05105_2019|img_07983_p01_2019|img_07917_2020|img_01671_2020|img_06816_p14_2020|img_08406_2021|img_04854_2019|img_07911_2020|img_02273_p02_2020|img_06252_2021|img_00651_2019|img_08420_2020|img_07048_2019|img_08778_2019|img_02972_2020|img_05962_2020|img_05460_p11_2021|img_06900_2020|img_03799_2020|img_07604_p01_2019|img_07783_2021|img_05756_2021|img_01924_2020|img_08181_2021|img_01395_2019|img_01638_2021|img_01968_2021|img_05447_2019|img_01647_2021|img_06443_2021|img_00083_2020|img_04431_2021|img_06498_p01_2019|img_08667_2020|img_05687_p37_2019|img_06232_2020|img_08362_2021|img_00392_p02_2021|img_00024_2021|img_01580_2020|img_06865_p01_2020|img_07427_2019|img_07059_p03_2020|img_02677_2020|img_00582_2020|img_01949_2021|img_04838_2020|img_08222_2021|img_05835_2019|img_07776_2020|img_01152_2020|img_04578_2020|img_07151_2019|img_02023_2020|img_01854_p06_2019|img_08661_2019|img_07131_2020|img_04764_2021|img_09028_2019|img_00580_2020|img_06224_2019|img_01075_2020|img_05073_2021|img_02857_2019|img_00299_2020|img_02192_2019|img_07194_2019|img_00617_2020|img_05993_2019|img_08089_p02_2019|img_02545_2021|img_02319_2021|img_08025_2021|img_00843_2021|img_03394_2021|img_00356_2021|img_04463_2021|img_06363_2020|img_08124_2020|img_03140_2019|img_06290_2020|img_04293_2019|img_07437_2019|img_03946_p03_2020|img_06380_2021|img_01518_2020|img_03144_p06_2021|img_00935_2021|img_03560_p01_2019|img_05205_2019|img_00155_p06_2020|img_05172_2020|img_04889_2020|img_06706_p02_2019|img_04981_2019|img_02143_2020|img_05051_2021|img_04774_2019|img_07493_p02_2020|img_07875_p05_2020|img_04572_2020
38,13,train,img_04442_2019|img_06886_2019|img_01963_2020|img_08376_2020|img_08517_2019|img_07683_2021|img_04955_2019|img_07139_p01_2019|img_00851_2020|img_04237_2021|img_03718_2019|img_02755_2019|img_06121_2019|img_07233_p02_2019|img_05210_p02_2020|img_05243_2020|img_06171_p01_2020|img_03862_2019|img_02448_2021|img_07651_p01_2020|img_02864_p01_2020|img_06218_p04_2019|img_02368_2021|img_01043_2020|img_08252_2020|img_02298_2020|img_07480_2019|img_03599_p01_2019|img_03195_p01_2019|img_06877_2021|img_08411_2021|img_03790_p14_2020|img_02389_2020|img_03548_2021|img_06664_2020|img_01121_2021|img_00369_2020|img_08075_2019|img_02858_2020|img_03465_p02_2021|img_08909_2019|img_00982_p09_2019|img_00697_p01_2019|img_06679_p02_2020|img_02787_2020|img_08636_p07_2019|img_02499_2021|img_04600_2019|img_03539_2020|img_05590_2020|img_00206_2020|img_04326_p14_2020|img_06787_p06_2021|img_07273_2020|img_06219_2021|img_01476_2020|img_01196_2019|img_02058_p07_2021|img_06738_p03_2020|img_01185_2020|img_03300_p02_2019|img_07982_2020|img_01358_p03_2019|img_04313_2020|img_03054_2021|img_05821_p15_2020|img_07491_2021|img_05274_2019|img_05272_2021|img_04186_2021|img_04640_2020|img_08114_2020|img_07132_2021|img_08355_2020|img_03126_p01_2020|img_00163_p16_2020|img_06588_2019|img_02440_p02_2019|img_04929_p63_2020|img_00471_p11_2021|img_07572_2020|img_08042_2019|img_01204_p19_2019|img_02765_p08_2019|img_08527_2021|img_01130_2019|img_06300_2020|img_02187_p18_2021|img_07810_2020|img_03536_2020|img_03629_2021|img_03293_2020|img_03726_2019|img_08176_2019|img_01203_2021|img_00593_2020|img_07235_2019|img_02714_p02_2019|img_03341_2021|img_06516_p15_2020|img_01556_2021|img_00521_p03_2021|img_02554_2019|img_05419_2020|img_08629_2019|img_01897_p07_2019|img_07001_p01_2020|img_04933_2020|img_07497_2019|img_06638_p02_2021|img_00393_2020|img_04533_2020|img_06061_2021|img_00475_p02_2021|img_00512_p06_2019|img_05428_2021|img_01952_2020|img_03625_2020|img_00648_p02_2019|img_00040_2019|img_05693_2019|img_06532_p01_2021|img_04307_2021|img_00505_2021|img_07663_2021|img_00838_p04_2020|img_00256_2020|img_01106_2021
38,14,train,img_00731_2020|img_05527_2021|img_05726_2019|img_01393_2019|img_04704_2020|img_00115_p03_2020|img_04224_2020|img_00034_p02_2019|img_05566_2021|img_04309_2019|img_00258_2021|img_08188_2021|img_04923_2020|img_06599_2020|img_05092_2019|img_00084_2020|img_03874_2019|img_08397_2019|img_06669_2021|img_04331_2020|img_07630_2020|img_04842_2019|img_05556_2020|img_06225_2019|img_04625_2021|img_02033_2020|img_00742_2020|img_06353_2019|img_08345_2021|img_01812_2021|img_07860_2020|img_02947_2021|img_01845_2020|img_06245_2019|img_05756_2020|img_03115_p01_2021|img_00854_2020|img_00026_p02_2020|img_00750_2021|img_05645_2019|img_04228_p05_2021|img_05285_p68_2021|img_04540_2019|img_09113_2019|img_02302_2021|img_03027_2020|img_08695_2021|img_04178_2021|img_00459_p03_2019|img_04783_2019|img_01608_2020|img_02262_2020|img_04071_2021|img_00191_p02_2019|img_00202_2019|img_04540_2020|img_02741_2019|img_01784_2019|img_05424_2020|img_00838_p02_2020|img_06438_2019|img_03170_2019|img_04642_2021|img_05641_2020|img_06272_p04_2020|img_07520_p04_2019|img_00607_2021|img_08349_2021|img_00158_p01_2021|img_04544_2020|img_06592_p01_2021|img_06094_2019|img_07120_2020|img_00283_2021|img_08518_2019|img_06187_2020|img_00024_p13_2019|img_06817_2020|img_03287_p02_2019|img_00107_2020|img_06470_2019|img_02788_2021|img_06345_2019|img_03630_2020|img_06130_p04_2020|img_07595_p03_2019|img_05503_2019|img_04206_p01_2021|img_00370_2019|img_01040_2021|img_00704_2019|img_02568_p04_2019|img_03509_2020|img_07159_p18_2021|img_08400_2021|img_00617_p01_2019|img_06249_2020|img_04265_p04_2020|img_06521_p09_2021|img_02807_2020|img_08109_2021|img_01695_2019|img_01767_2021|img_07213_2019|img_04075_2020|img_00148_2020|img_03324_2021|img_03344_2019|img_02985_2020|img_02913_2019|img_02255_p01_2021|img_07766_2019|img_04610_2021|img_07339_2019|img_01418_2020|img_00134_2019|img_03989_2020|img_00072_2019|img_05714_2021|img_07449_p02_2019|img_06055_2020|img_06453_2021|img_01333_2019|img_02903_2020|img_07122_2021|img_00512_p03_2019|img_02404_p04_2020|img_03314_2021
38,15,train,img_05206_2020|img_02395_2020|img_01600_p01_2020|img_02125_2019|img_08522_2019|img_03734_2019|img_02470_2019|img_04027_2021|img_08342_2021|img_00585_p06_2020|img_06640_p03_2021|img_07351_p04_2021|img_00095_2019|img_02900_2020|img_03257_2019|img_07475_2021|img_03667_p01_2021|img_02694_2020|img_00595_p06_2020|img_06739_2021|img_02829_2019|img_01987_2019|img_07629_2020|img_07374_2020|img_01403_2019|img_00875_2021|img_02700_p01_2019|img_08539_p03_2019|img_07638_p02_2019|img_03643_2021|img_01720_2019|img_00857_2020|img_04497_2021|img_02629_2019|img_04881_2020|img_04929_p30_2020|img_03624_2019|img_07967_2020|img_04424_2019|img_03527_p01_2020|img_08213_2021|img_03684_2019|img_06868_2021|img_00165_2020|img_07150_2019|img_00211_p01_2021|img_02765_p15_2019|img_05309_2021|img_03899_2021|img_06654_2021|img_01583_2021|img_05811_2021|img_01159_2019|img_07179_2021|img_00039_p02_2021|img_00077_2019|img_02329_2019|img_07175_2019|img_08877_2021|img_00951_2019|img_06264_2020|img_03790_p02_2020|img_01308_p02_2021|img_05655_2020|img_00212_p02_2019|img_00904_2021|img_01930_2021|img_06559_2021|img_01258_2021|img_04140_2021|img_06316_2020|img_02577_2021|img_04371_2019|img_00527_2019|img_03696_2019|img_03529_p13_2020|img_04785_2019|img_07850_p04_2019|img_07262_2021|img_03739_2021|img_07996_p03_2019|img_00142_2019|img_02093_2021|img_08395_2019|img_04814_2021|img_06631_p04_2019|img_05181_2019|img_03345_2021|img_06805_p06_2021|img_08077_2020|img_02347_2019|img_04556_2021|img_04260_2020|img_07178_2020|img_01220_p01_2021|img_05069_2021|img_02322_2021|img_00982_p02_2019|img_01003_p04_2019|img_00157_p02_2019|img_03726_2021|img_03130_p10_2021|img_00944_2021|img_07634_2021|img_02865_2019|img_02459_2019|img_07373_2019|img_07584_p03_2020|img_06129_p01_2021|img_01090_2019|img_05394_2019|img_04507_2019|img_04668_2019|img_03270_2020|img_06809_2020|img_01117_2021|img_08230_2020|img_03057_2019|img_01151_2019|img_05421_2019|img_03686_2019|img_07443_2021|img_07620_2020|img_06490_2019|img_08816_2021|img_07993_2021|img_00585_p19_2021|img_04647_2019
38,16,train,img_01786_2021|img_00920_2021|img_03133_2019|img_04228_p04_2021|img_00188_2019|img_00415_2019|img_06903_2020|img_03236_2019|img_04398_2019|img_06056_2021|img_08983_2019|img_02516_p01_2021|img_04685_p02_2019|img_04467_2020|img_05251_2021|img_06133_2019|img_05804_p04_2020|img_00313_p02_2020|img_08738_2020|img_08722_2020|img_05510_2019|img_08056_p05_2019|img_00393_2021|img_06937_p02_2019|img_00078_2021|img_06696_2021|img_00941_2021|img_06704_p03_2020|img_02688_2021|img_01494_p03_2019|img_03796_2020|img_00342_2021|img_06342_2021|img_04918_2019|img_04817_2019|img_03974_p01_2021|img_01600_2019|img_08563_2021|img_08745_2021|img_08062_p02_2021|img_00610_2019|img_07037_2019|img_00485_p02_2021|img_03846_2019|img_03835_2019|img_03335_2021|img_05632_p03_2021|img_01876_2021|img_07335_2019|img_01373_2020|img_04261_2019|img_02625_2021|img_05464_2020|img_07222_2021|img_03051_2019|img_01953_2020|img_04718_2020|img_05840_p11_2021|img_04200_2021|img_00559_2021|img_01453_2019|img_02513_2019|img_05865_2019|img_04528_2019|img_05840_2020|img_01466_2020|img_07258_2019|img_01351_p02_2019|img_05507_2021|img_03194_2019|img_00858_2020|img_07695_2020|img_06717_p06_2020|img_08756_2019|img_00604_p05_2021|img_02367_2021|img_00391_2019|img_00414_p01_2021|img_09109_2019|img_06360_2020|img_00841_p01_2019|img_03108_2021|img_04978_p15_2019|img_09054_p01_2019|img_06620_2019|img_04605_2021|img_07837_2019|img_04069_2021|img_00000_p03_2020|img_00662_2021|img_03260_2020|img_06410_p02_2021|img_06583_p02_2021|img_01753_2019|img_07391_2019|img_02560_2020|img_06426_p37_2020|img_00418_p02_2019|img_01413_p02_2019|img_03617_2019|img_08568_2019|img_08646_2021|img_00165_p04_2021|img_06416_2019|img_06348_p10_2020|img_01443_2021|img_03559_2020|img_03501_2019|img_04420_2021|img_03015_p01_2019|img_05182_2019|img_05461_2019|img_03915_2019|img_07299_2021|img_02131_2021|img_03927_2019|img_08523_2019|img_04129_2021|img_07804_2021|img_01638_2019|img_04054_2020|img_06234_2019|img_07817_2020|img_06937_p01_2019|img_08678_2021|img_02233_2019|img_02168_2020|img_07105_2019
38,17,train,img_08693_2021|img_04267_2019|img_05989_2021|img_00504_p02_2020|img_07159_p03_2019|img_00720_2019|img_05368_2021|img_07555_2021|img_04866_2021|img_03722_2020|img_03664_2019|img_07064_p06_2021|img_05713_2021|img_07861_p02_2021|img_08025_2020|img_02866_2021|img_01671_2019|img_09108_2019|img_03318_2021|img_02698_p01_2019|img_00930_2020|img_06520_2021|img_05014_p04_2020|img_04455_2019|img_05462_2020|img_04778_2019|img_06326_p02_2021|img_07351_2020|img_05570_2020|img_06953_p03_2021|img_06305_2020|img_06816_p10_2020|img_08070_2021|img_06653_2021|img_07445_2020|img_04763_2019|img_00931_2020|img_00748_2020|img_03279_2020|img_07818_2020|img_08170_2019|img_01552_2020|img_00431_p01_2019|img_03567_2020|img_00019_2021|img_08833_2019|img_02636_2021|img_06325_2021|img_08046_2020|img_06781_2021|img_00106_2021|img_05821_p17_2020|img_07497_2021|img_02762_2019|img_08150_2019|img_02835_2020|img_05406_2019|img_06716_p08_2020|img_02617_2021|img_06309_2020|img_00532_2021|img_08564_2021|img_01806_2020|img_08323_2020|img_02633_2021|img_08153_p03_2021|img_02142_2020|img_02928_p04_2019|img_09014_2019|img_03713_p02_2020|img_02151_p02_2020|img_06407_2021|img_01417_2020|img_09033_2019|img_06041_2021|img_02870_2021|img_05752_2019|img_00243_2021|img_06810_p02_2020|img_05285_p83_2021|img_04325_2021|img_03418_2021|img_04080_2021|img_00868_2021|img_06382_p04_2020|img_06717_p02_2021|img_08821_2021|img_04961_2021|img_06764_p01_2020|img_01687_2021|img_00021_2021|img_01915_2019|img_08174_2020|img_07121_2020|img_02623_2019|img_04372_2019|img_07746_2020|img_04672_2020|img_06426_p10_2020|img_04316_2020|img_00681_2020|img_01233_2021|img_05632_2019|img_03754_2019|img_05132_p02_2020|img_04491_2020|img_04458_2021|img_05893_p43_2021|img_00079_2021|img_06602_p02_2019|img_01550_2021|img_04582_2021|img_07598_2019|img_04547_2019|img_05562_2019|img_03566_2021|img_00638_p01_2020|img_05961_2019|img_07764_p02_2021|img_04246_2019|img_06631_p01_2019|img_00420_2020|img_07926_2019|img_06046_2021|img_06226_2021|img_00111_p02_2019|img_08521_2019|img_06810_p04_2021
38,18,train,img_01800_2021|img_02996_2020|img_04899_2020|img_06230_2020|img_03783_2019|img_00818_p07_2020|img_03471_p01_2021|img_07825_p02_2020|img_02552_2019|img_04904_2019|img_05753_2021|img_01429_2019|img_05555_2020|img_02543_2019|img_07933_p08_2020|img_07764_p01_2021|img_04949_2020|img_00043_2020|img_04637_p03_2019|img_01434_2020|img_06919_2020|img_08920_2019|img_05219_p03_2019|img_03379_2019|img_02990_2020|img_00758_2020|img_02762_2021|img_06715_2021|img_07250_p01_2019|img_04369_2021|img_05299_2020|img_07402_2021|img_04621_2019|img_02400_2020|img_01020_2020|img_00817_2020|img_01201_2021|img_06463_2021|img_08098_2021|img_06422_2021|img_04265_p03_2020|img_00512_p01_2019|img_06646_p02_2020|img_07223_2019|img_00424_2021|img_00320_2019|img_03249_2019|img_04029_2021|img_01982_2019|img_02489_2020|img_05599_p05_2020|img_04117_2021|img_05435_p19_2021|img_04902_2019|img_00647_2021|img_03612_2020|img_02187_p12_2021|img_02836_2021|img_06101_2020|img_00482_2021|img_06218_p12_2019|img_04734_2021|img_08159_2019|img_01904_2020|img_05748_2021|img_02774_p05_2021|img_05045_2020|img_05169_2019|img_00537_p03_2021|img_05061_2020|img_04051_2020|img_02779_2020|img_06919_2019|img_06600_2019|img_07836_2021|img_03413_p05_2019|img_00793_2020|img_06770_p03_2021|img_06784_p05_2020|img_01669_2021|img_03265_2020|img_07623_2021|img_06088_2019|img_02335_2021|img_07986_2019|img_06548_2019|img_07654_p01_2019|img_01066_2019|img_06536_p15_2021|img_02915_2019|img_06439_2019|img_00030_p01_2020|img_06461_2021|img_03143_p01_2020|img_04483_2021|img_06631_2021|img_00836_2019|img_03466_2021|img_04722_2020|img_01896_2021|img_05387_2021|img_05119_p18_2020|img_01271_p02_2019|img_08731_2021|img_03649_2020|img_02778_p01_2021|img_00564_2021|img_07923_p01_2019|img_05458_2021|img_03312_2021|img_05086_p01_2021|img_05734_2021|img_00191_2020|img_01469_2020|img_05879_2021|img_04861_2021|img_02766_2020|img_06821_p01_2019|img_03348_2019|img_03910_p02_2020|img_05893_p46_2021|img_03639_p02_2019|img_08787_2021|img_00974_2019|img_02708_2020|img_01464_2020|img_03569_2021|img_00595_p04_2020
38,19,train,img_01649_2020|img_06240_p01_2021|img_01832_2020|img_05587_p01_2020|img_01129_2019|img_07007_2020|img_05768_2021|img_08533_2019|img_07901_p02_2021|img_03602_p02_2021|img_06253_2019|img_03226_2021|img_03755_2020|img_08699_2021|img_06271_2019|img_03732_2021|img_00585_p14_2021|img_03693_2020|img_02253_p02_2021|img_00543_2019|img_06420_2020|img_00245_2020|img_03434_2020|img_00812_2020|img_04586_2021|img_03351_2020|img_06645_p01_2021|img_06314_p03_2021|img_02042_2021|img_02865_2021|img_03922_2021|img_02507_p02_2020|img_07487_2019|img_04153_2019|img_01153_2021|img_02249_2019|img_05893_p41_2021|img_02838_2020|img_07424_2020|img_01741_2019|img_03055_2021|img_03455_2019|img_03487_2019|img_03168_2020|img_00506_p01_2019|img_05020_2019|img_03727_2020|img_01026_2021|img_01249_2021|img_03202_2021|img_07185_2020|img_00964_p06_2021|img_03121_2019|img_01678_2020|img_00729_p02_2019|img_03948_2020|img_03672_2019|img_06978_2020|img_08413_2020|img_04822_2020|img_04384_2020|img_01104_2019|img_03924_2019|img_01791_2020|img_08370_2020|img_06536_p16_2021|img_00560_2019|img_05168_2019|img_08647_2021|img_07268_2019|img_08387_2020|img_09189_2019|img_00595_p07_2020|img_07233_2021|img_08680_2019|img_05173_2021|img_08037_2021|img_05634_2021|img_01954_2019|img_03773_2021|img_05461_2020|img_04263_2020|img_02226_2020|img_04431_2019|img_00444_2020|img_04021_2020|img_08245_p02_2021|img_00500_2021|img_01030_2020|img_01204_p13_2019|img_07123_p07_2021|img_03995_2020|img_08490_2020|img_05285_p62_2021|img_03402_p03_2019|img_02832_2019|img_06821_p02_2019|img_06180_2019|img_04779_p01_2019|img_01441_p02_2019|img_01997_2021|img_04585_p02_2020|img_05079_2021|img_04213_p02_2021|img_08282_2021|img_04291_2021|img_03040_2021|img_05917_2021|img_08192_2021|img_06536_p14_2021|img_08636_p03_2019|img_02821_2020|img_01152_2021|img_06563_2020|img_01079_2021|img_01880_2021|img_07222_2020|img_02431_2019|img_04994_p10_2020|img_01918_2019|img_01517_p14_2021|img_04057_2020|img_06775_2021|img_00449_2020|img_07095_2019|img_05063_2019|img_04249_2021|img_08636_p05_2019
38,20,train,img_07773_2020|img_05554_2020|img_01955_2019|img_00140_p01_2019|img_06823_2021|img_07286_2019|img_05790_2020|img_07423_p04_2019|img_09044_2019|img_06772_2021|img_00310_2020|img_00796_2019|img_03978_2021|img_02723_2021|img_05185_2020|img_01347_2021|img_01559_2019|img_03017_2021|img_05921_2021|img_00530_2021|img_05216_p10_2019|img_07966_2020|img_04587_2020|img_07775_2021|img_02166_2020|img_07307_2019|img_02826_2020|img_05587_2021|img_01648_2019|img_07823_2019|img_05150_2019|img_04512_2019|img_06218_p06_2019|img_03993_p02_2020|img_02873_2019|img_01181_p04_2021|img_01523_2019|img_07867_2019|img_02304_2019|img_03459_2021|img_07708_2021|img_07858_2020|img_05101_2020|img_06521_p11_2021|img_05460_p05_2021|img_03929_p01_2020|img_03492_2019|img_04365_2019|img_05854_2020|img_06947_p01_2020|img_05517_2019|img_04487_2020|img_00757_2019|img_01118_2020|img_09098_2019|img_04886_2019|img_04730_2019|img_04893_p04_2020|img_02879_2020|img_06579_2019|img_00982_p01_2019|img_03303_2019|img_03923_p01_2021|img_08636_p08_2019|img_02844_2019|img_06602_p04_2019|img_06572_2021|img_00299_2019|img_06105_2020|img_02257_2019|img_04492_2020|img_02401_2019|img_00691_2021|img_08782_2021|img_07668_p04_2021|img_08256_2019|img_03027_2021|img_07520_p02_2019|img_01143_2021|img_04501_p04_2020|img_02218_2020|img_02642_2021|img_06231_2019|img_05824_p02_2019|img_08880_2019|img_03288_2020|img_07587_p03_2021|img_05030_2020|img_04326_p21_2020|img_07674_2020|img_02574_p02_2021|img_06618_2020|img_00281_2019|img_03101_p19_2019|img_07519_2020|img_08732_2020|img_00679_p02_2019|img_02144_2021|img_05195_2021|img_02900_2019|img_06060_2020|img_04036_2019|img_00112_2019|img_03042_p01_2019|img_02081_2019|img_06129_p03_2021|img_08443_2020|img_07525_2020|img_01717_2019|img_01462_2020|img_07587_2019|img_07826_2020|img_06202_p01_2020|img_00586_p04_2020|img_03830_2021|img_03588_2021|img_02800_2021|img_01343_p01_2019|img_02893_2019|img_03989_2019|img_04395_2021|img_02730_2021|img_03441_2020|img_04776_2019|img_03584_2019|img_05251_2019|img_00767_2019|img_04049_2021
38,21,train,img_07314_p01_2019|img_02105_2019|img_01994_2020|img_01894_2020|img_06303_2020|img_09040_2019|img_00880_p02_2019|img_02952_2020|img_07141_2021|img_07550_p05_2019|img_03538_2021|img_01072_2020|img_05812_2020|img_06905_p01_2019|img_05493_2020|img_07829_p02_2021|img_04136_2019|img_06452_p10_2020|img_03713_2019|img_01060_2019|img_01609_2019|img_07206_2019|img_08136_p04_2019|img_05404_2019|img_08477_2020|img_06144_2019|img_00976_p14_2019|img_03488_2020|img_04193_2021|img_04521_2019|img_07305_2019|img_06422_2019|img_02674_2019|img_03126_2019|img_00397_p01_2021|img_07943_2021|img_03808_2019|img_07553_2020|img_03132_2021|img_00444_p02_2021|img_07416_2021|img_05119_p37_2020|img_06395_2020|img_02140_p04_2021|img_01909_2020|img_01096_p02_2019|img_08314_2021|img_03734_2021|img_00347_p01_2020|img_00334_p02_2019|img_03142_p06_2021|img_05518_p01_2019|img_07587_p05_2021|img_03706_2019|img_06607_2021|img_03574_2019|img_06523_2021|img_03660_2021|img_05391_p02_2019|img_08189_2020|img_00360_2019|img_05711_2021|img_04921_2021|img_01720_2020|img_02025_2021|img_04146_2021|img_02185_2020|img_03644_2019|img_03587_2021|img_02162_2019|img_01705_2021|img_06892_2020|img_00411_2021|img_01756_2021|img_03406_2021|img_05271_2021|img_02255_p01_2019|img_06964_2020|img_07923_p02_2019|img_04505_2020|img_00187_2021|img_03855_2021|img_06389_2021|img_07241_2020|img_04915_2019|img_04060_2021|img_03959_2019|img_03355_2021|img_01433_2019|img_01629_p05_2020|img_05806_2021|img_04970_2021|img_08487_2021|img_07613_2021|img_06213_2021|img_05118_2020|img_06827_p10_2021|img_06503_2021|img_07884_2021|img_00032_p03_2021|img_03193_2019|img_02905_2021|img_08368_2019|img_02557_2020|img_05873_2020|img_06179_2020|img_04790_2020|img_05821_p61_2020|img_03724_2021|img_04528_2021|img_05960_2021|img_07057_2019|img_07074_2020|img_07849_2019|img_00926_2020|img_01243_2021|img_02815_2021|img_00307_p02_2020|img_06553_p10_2019|img_00158_p03_2021|img_04799_2019|img_01956_2019|img_01828_p02_2019|img_07425_2021|img_00882_2020|img_05876_2019|img_08090_2019|img_01486_2021
