epoch,batch_id,phase,samples
1,0,train,img_06518_2019|img_02851_p02_2020|img_03550_2021|img_00640_2020|img_06592_p04_2021|img_00024_p09_2019|img_07253_2021|img_06628_2021|img_07046_2020|img_02583_2020|img_02138_p03_2021|img_06701_2020|img_02508_2019|img_00351_p01_2021|img_00577_p16_2019|img_06668_2020|img_03211_p06_2020|img_06910_2021|img_05969_2020|img_04449_2021|img_02123_2019|img_06876_p04_2021|img_06666_p02_2020|img_04418_2021|img_00353_p01_2021|img_04917_2021|img_08653_p03_2019|img_04001_2019|img_00125_p02_2021|img_02585_2020|img_09040_2019|img_05741_2021|img_06483_2019|img_00778_2020|img_03980_2021|img_03650_2019|img_03667_2019|img_00473_p03_2019|img_06717_p02_2021|img_05920_2019|img_01126_p01_2020|img_00624_2020|img_02867_2019|img_01402_2020|img_02317_2020|img_00254_2019|img_06859_2020|img_06021_2021|img_07211_2020|img_04125_2021|img_02140_p01_2021|img_06897_p04_2020|img_01714_2020|img_06897_2021|img_05359_p01_2021|img_02423_2021|img_02492_2020|img_01520_2021|img_06302_2019|img_08470_2021|img_09078_2019|img_00807_2019|img_04630_2020|img_05482_2019|img_05681_2021|img_05285_p20_2021|img_00033_2021|img_03850_p01_2021|img_05227_2021|img_01961_p14_2019|img_07831_2019|img_07542_p02_2019|img_06638_p05_2019|img_05584_2021|img_05727_2020|img_05632_p02_2021|img_04314_2020|img_08550_2020|img_08246_2021|img_08264_2020|img_05417_2020|img_06189_2021|img_00165_p03_2021|img_00546_2021|img_07059_p02_2020|img_02804_2020|img_06821_p09_2019|img_04201_2020|img_00486_p07_2019|img_00388_2020|img_04691_2019|img_02988_p02_2020|img_05603_2020|img_06669_2021|img_07894_p02_2019|img_00805_2021|img_01005_2021|img_06988_2020|img_03762_2019|img_05090_p01_2019|img_01851_2019|img_06157_2020|img_01713_2020|img_08189_2019|img_08343_2019|img_03411_2021|img_00677_2021|img_00857_2020|img_06204_2020|img_00595_p01_2020|img_07150_2019|img_06313_p04_2020|img_04034_2020|img_08853_2019|img_00247_2019|img_04888_p01_2020|img_08418_2020|img_01390_2020|img_02654_p01_2019|img_02434_p02_2020|img_01604_2020|img_04724_2021|img_02023_p02_2021|img_01683_2019|img_04388_2020|img_01427_2020|img_02406_2019|img_01378_2019
44,8,train,img_08274_2019|img_04023_2019|img_04239_2021|img_06679_p02_2020|img_03493_2019|img_00104_p04_2019|img_06662_p03_2020|img_04679_2019|img_03101_p06_2019|img_09111_2019|img_03713_2019|img_06637_2019|img_07638_p03_2019|img_00982_p10_2019|img_00803_2020|img_01949_2021|img_04890_p01_2020|img_00620_2020|img_07116_2020|img_07871_2021|img_03088_2019|img_03337_2021|img_00418_p02_2020|img_00619_2019|img_03921_2021|img_07166_2021|img_07429_2020|img_04211_2019|img_02727_2020|img_01228_2020|img_02555_2021|img_03009_p01_2020|img_04803_2021|img_06205_p01_2019|img_01921_2021|img_06277_2020|img_00354_2021|img_00401_2019|img_02002_2021|img_05782_p02_2021|img_06162_p03_2020|img_02634_p01_2020|img_01437_2021|img_04194_2019|img_00940_2019|img_03011_2020|img_08249_2019|img_04010_2019|img_04779_2020|img_03344_2021|img_03983_2019|img_09191_2019|img_04651_p04_2019|img_05392_2019|img_08144_2019|img_08808_2019|img_03894_2021|img_08301_2021|img_03046_2020|img_06928_p02_2019|img_00371_2019|img_07652_2021|img_08136_p01_2019|img_03548_2020|img_07303_2020|img_04812_2021|img_07589_2020|img_07891_2019|img_01820_p06_2019|img_06970_p02_2021|img_06534_p01_2021|img_08064_2019|img_00623_p05_2021|img_00472_p02_2021|img_03870_2021|img_08494_2020|img_00266_p02_2021|img_01118_p02_2021|img_04033_2020|img_08746_p01_2021|img_02575_2019|img_00379_p04_2019|img_03993_p02_2020|img_01894_2020|img_07211_2019|img_02058_p06_2021|img_01068_2020|img_04594_2021|img_04761_2019|img_04000_2021|img_07597_p02_2020|img_03899_p03_2020|img_04875_2021|img_08786_p04_2019|img_02368_2019|img_06279_2020|img_08902_2019|img_07340_p03_2019|img_00634_p01_2020|img_01945_2020|img_07461_2019|img_04807_2020|img_03244_2020|img_02444_2019|img_08879_2021|img_00417_2019|img_03525_2020|img_06575_p05_2020|img_02077_2019|img_03072_2019|img_04994_p09_2020|img_02068_2019|img_05576_p02_2019|img_08735_2019|img_04415_2021|img_08776_2021|img_07908_2019|img_07989_2019|img_07148_p01_2019|img_05285_p47_2021|img_00518_2021|img_06041_2021|img_05164_2019|img_03276_2020|img_06272_p04_2020|img_01030_2021|img_02257_2020|img_00257_2021
44,9,train,img_07344_2020|img_07095_2019|img_00992_2019|img_05465_p02_2019|img_05142_2020|img_05773_2021|img_04077_2019|img_01967_2021|img_00012_p03_2021|img_08609_2019|img_01497_2021|img_01500_2019|img_06608_2021|img_00440_p06_2021|img_03350_2020|img_07811_2020|img_06280_2019|img_04890_p09_2020|img_02121_p03_2019|img_04039_2020|img_08142_2019|img_01504_2019|img_03516_p06_2019|img_01798_2019|img_03849_2019|img_03102_p01_2021|img_07577_p02_2019|img_03614_2021|img_07406_p01_2021|img_07542_p04_2019|img_06187_2020|img_05119_p10_2020|img_00527_p07_2021|img_06243_2021|img_02841_2021|img_06851_p03_2020|img_02471_2020|img_04575_2020|img_03022_2019|img_05986_2021|img_00452_2021|img_01441_p02_2019|img_03019_2019|img_00758_2020|img_00480_2020|img_00330_2019|img_06959_2019|img_07377_2019|img_03532_2020|img_07747_2019|img_05861_2019|img_05872_2019|img_04623_2021|img_05435_p05_2021|img_03291_2021|img_05720_2021|img_03391_2020|img_06127_2019|img_00825_2021|img_07990_2020|img_07897_2021|img_08252_2020|img_03927_2019|img_00104_p10_2021|img_03474_2020|img_00026_p01_2020|img_01204_p12_2019|img_07189_2020|img_06366_2021|img_03483_2021|img_00799_2019|img_00957_2019|img_01094_2020|img_02243_2020|img_07947_2021|img_04529_2019|img_06738_p04_2020|img_08545_2021|img_05754_p02_2020|img_06781_2021|img_04564_2020|img_01687_2019|img_02404_p05_2020|img_06181_2021|img_06860_p02_2021|img_04178_p02_2020|img_00024_p14_2019|img_05790_2021|img_07108_2019|img_06262_2020|img_07224_2020|img_02168_2019|img_02508_2019|img_05394_p02_2021|img_08189_2019|img_03310_p03_2021|img_03130_p07_2021|img_03248_p02_2021|img_03153_2020|img_01898_2021|img_06460_p02_2021|img_03815_2019|img_06510_2020|img_01301_p06_2020|img_01364_2021|img_00407_p06_2020|img_03227_2020|img_05852_2021|img_02134_2020|img_02682_2020|img_02176_2021|img_06009_2021|img_00163_p13_2020|img_03144_p07_2021|img_02731_2021|img_06787_p02_2021|img_00924_2020|img_00788_2021|img_02939_2021|img_06779_p02_2020|img_09205_2019|img_06938_2019|img_03899_p04_2020|img_02567_2020|img_06644_2019|img_07626_2021|img_02209_p01_2020|img_07362_2020
44,10,train,img_00208_2020|img_02645_2020|img_01502_2019|img_01006_2021|img_08120_2020|img_06388_2020|img_06369_2020|img_04323_2021|img_08311_2019|img_07160_p01_2019|img_02777_2019|img_08664_2021|img_03918_2020|img_03402_p03_2019|img_06592_p05_2021|img_08115_2021|img_06793_2019|img_06732_2021|img_03209_p03_2019|img_07399_2021|img_00644_p01_2019|img_00924_2021|img_05285_2019|img_04547_2020|img_02566_2019|img_06326_p01_2021|img_00935_p01_2019|img_07026_p04_2019|img_03004_p02_2021|img_08725_2020|img_07386_2019|img_01815_2021|img_01911_2021|img_05891_2020|img_07190_2021|img_06753_2019|img_01129_2019|img_04026_2020|img_02301_2021|img_06234_2019|img_03879_2019|img_01831_2020|img_06472_p01_2021|img_05909_2021|img_02020_2021|img_04626_2020|img_06209_2019|img_06599_2021|img_05268_2020|img_02304_2019|img_02196_2021|img_07107_2020|img_03044_2019|img_08087_2021|img_05775_2019|img_07218_2021|img_08239_2020|img_02297_2019|img_01868_2021|img_00022_2021|img_00639_p03_2019|img_05285_p74_2021|img_00808_2021|img_02278_2021|img_06429_2020|img_04441_2021|img_02384_p04_2020|img_00556_2019|img_00358_p01_2021|img_04064_2019|img_01116_2020|img_02931_2020|img_03438_2020|img_00087_2020|img_04859_2021|img_06832_2021|img_00450_p01_2020|img_05690_2019|img_04686_2021|img_01527_2019|img_06970_2020|img_06605_p08_2019|img_07160_p04_2019|img_00131_p01_2019|img_05975_2020|img_01527_2020|img_00796_2019|img_01731_2020|img_01351_2020|img_07780_2020|img_00250_2020|img_02784_p03_2020|img_02030_2020|img_00395_2019|img_00581_p02_2019|img_06748_2020|img_04407_2020|img_04951_2019|img_05120_2020|img_04859_2019|img_05175_p02_2019|img_07859_2021|img_01367_2021|img_00278_p02_2019|img_04196_2019|img_00326_p03_2020|img_03828_2019|img_02765_p06_2019|img_07856_2021|img_03239_2019|img_03377_2021|img_06715_p02_2020|img_05474_2020|img_08788_2019|img_05960_2020|img_00833_2020|img_00514_p08_2020|img_01277_2020|img_02758_2021|img_06280_2020|img_01929_2019|img_00247_2021|img_07590_p04_2019|img_08199_2020|img_08117_2019|img_01682_p01_2020|img_06831_2019|img_06340_2019
44,11,train,img_05154_2020|img_00277_2021|img_08143_2019|img_05453_2020|img_06967_2021|img_08400_2019|img_06313_p02_2019|img_00829_2021|img_08992_2019|img_02104_p03_2019|img_01436_2021|img_02723_2021|img_08673_2019|img_08241_2020|img_04065_2020|img_03613_2021|img_05697_2020|img_07423_2021|img_00280_2021|img_06314_p03_2021|img_05686_2021|img_02420_2020|img_07408_p01_2020|img_07240_p05_2019|img_06156_2021|img_05821_p13_2020|img_00615_2021|img_00317_2021|img_04763_2021|img_06889_p05_2021|img_08741_2021|img_06583_2020|img_02661_2021|img_05791_2019|img_07951_2020|img_00008_2019|img_03236_2019|img_05111_2019|img_01441_p01_2019|img_05954_2021|img_03902_2021|img_06984_p03_2020|img_01557_2021|img_04252_2020|img_05481_2021|img_03101_p14_2019|img_08767_2021|img_04127_2021|img_00334_p03_2019|img_04056_2020|img_08792_2019|img_08298_2021|img_05365_2021|img_00490_2020|img_00623_p01_2021|img_00097_2020|img_01700_2019|img_03053_2021|img_06383_2020|img_06014_2020|img_05987_2020|img_03951_2021|img_02550_2021|img_08687_2020|img_08260_2019|img_02684_2021|img_02815_p03_2020|img_00868_2021|img_03336_2020|img_04819_2021|img_03316_2020|img_06771_p06_2021|img_06407_2021|img_07995_2019|img_05918_2020|img_08299_2021|img_00585_p02_2020|img_02422_2021|img_08159_2021|img_07916_p02_2020|img_00461_p02_2021|img_03582_p01_2019|img_04895_2020|img_07045_2020|img_03175_2019|img_04719_2020|img_08046_p01_2019|img_01078_2021|img_07378_2020|img_00914_p02_2020|img_09026_p01_2019|img_07249_2019|img_03009_2019|img_00936_2021|img_03149_2020|img_07525_p38_2019|img_06146_2019|img_03424_p01_2019|img_02369_2019|img_04853_2020|img_00644_p03_2021|img_03356_2020|img_05024_2021|img_05393_2021|img_04679_2020|img_04024_2021|img_08598_2019|img_02501_2020|img_01078_2019|img_01942_2020|img_07093_2020|img_04001_2021|img_01180_2020|img_02177_2020|img_02131_2020|img_04606_2019|img_00513_2021|img_07775_2019|img_06896_2019|img_05018_2019|img_07663_2019|img_07554_2019|img_06103_2021|img_03614_2020|img_00635_2021|img_05318_2021|img_07211_2020|img_00849_2020
44,12,train,img_03636_2019|img_08008_2019|img_08810_2019|img_06607_2021|img_03407_2020|img_02531_2019|img_02303_2019|img_07159_p10_2021|img_03172_2019|img_03664_2021|img_04222_2019|img_01752_2020|img_05563_2020|img_04996_2019|img_03761_p01_2019|img_01975_2020|img_07616_p03_2020|img_02250_2019|img_02977_2019|img_06916_p36_2021|img_02638_p01_2020|img_03706_2019|img_06771_p02_2021|img_08133_p02_2021|img_04787_2021|img_05192_2020|img_05035_2020|img_01569_2020|img_01555_2021|img_00788_2019|img_04266_2021|img_02058_p21_2021|img_00516_2021|img_02476_2019|img_05460_p01_2021|img_03991_2020|img_03540_2020|img_00801_p02_2021|img_05356_2020|img_02417_p01_2019|img_07926_2020|img_08838_2019|img_00109_p03_2020|img_01576_2021|img_06782_2019|img_03949_2020|img_06101_2020|img_07411_2019|img_07183_p01_2021|img_03419_2020|img_05566_2020|img_01575_2020|img_01318_2021|img_06616_2019|img_06605_p05_2019|img_08700_2020|img_08324_2019|img_03851_2021|img_03843_p02_2021|img_00306_2021|img_00957_p05_2021|img_03978_2021|img_06949_2021|img_03576_2019|img_06079_2020|img_06666_p04_2020|img_07081_2020|img_00720_2021|img_00636_2021|img_05042_2021|img_03300_2021|img_05840_p11_2021|img_06587_2021|img_05821_p01_2020|img_04725_2020|img_00811_2019|img_03011_2021|img_04637_p12_2019|img_07728_2019|img_06523_2019|img_07764_2020|img_07782_2021|img_02239_2021|img_08878_2019|img_00587_p04_2019|img_04633_2019|img_04279_2019|img_04092_2021|img_03829_2021|img_09150_2019|img_02296_p03_2020|img_05858_2021|img_03304_2020|img_00353_p02_2021|img_08171_2021|img_03561_2019|img_02678_2021|img_04620_2019|img_00508_p03_2021|img_01496_2019|img_01753_2021|img_04884_2021|img_02673_2020|img_06749_p03_2020|img_02648_2019|img_06714_p02_2020|img_03899_p06_2020|img_07937_2021|img_04487_2020|img_06094_2020|img_00365_2021|img_03020_2019|img_00284_2020|img_06476_2021|img_01335_p01_2020|img_05252_2021|img_03076_p04_2019|img_06539_p01_2021|img_00432_2021|img_00972_2019|img_08321_2021|img_03992_2021|img_07705_p01_2019|img_05216_p12_2019|img_00622_2020|img_02299_2020|img_02910_2019|img_03472_2020
44,13,train,img_07831_2021|img_05126_2019|img_07313_2019|img_03675_2020|img_01708_2019|img_07650_2021|img_00210_2020|img_03953_2020|img_00698_p01_2021|img_01990_2019|img_06920_2021|img_06586_2021|img_02558_2020|img_03057_p04_2021|img_05811_2019|img_03966_2019|img_07780_2021|img_03892_2020|img_01752_2021|img_03499_2020|img_08232_2020|img_05045_2020|img_07188_2020|img_05707_p05_2019|img_01833_2019|img_00771_2020|img_09084_2019|img_00163_p09_2020|img_03850_p02_2021|img_01391_2021|img_01818_2020|img_02096_2021|img_07596_2021|img_00876_2019|img_04760_2020|img_07906_p02_2021|img_01175_2020|img_06084_p05_2020|img_01262_2019|img_08457_2020|img_05090_p10_2019|img_00028_p16_2021|img_01054_2019|img_00183_2020|img_06265_p01_2021|img_01755_2021|img_02865_2020|img_00233_2021|img_06669_2020|img_02127_2019|img_02219_2019|img_05215_p02_2021|img_06433_2021|img_07111_2021|img_04863_p02_2019|img_06326_2019|img_05494_2020|img_05020_2019|img_05308_p09_2020|img_02469_p02_2020|img_05175_2021|img_08780_2019|img_08206_2020|img_04687_2019|img_01371_2019|img_06405_2020|img_07391_2020|img_07820_2020|img_06600_2019|img_04973_2020|img_05148_2021|img_06292_2021|img_07331_2019|img_00718_2019|img_00564_2021|img_07720_2019|img_06168_p02_2020|img_03166_2021|img_00329_p01_2020|img_05145_2020|img_05459_2019|img_00223_p02_2020|img_05094_2019|img_08528_2019|img_04717_2020|img_02121_p12_2019|img_01614_2021|img_05984_2021|img_04848_p11_2020|img_03042_p02_2019|img_02722_2021|img_09007_2019|img_04527_2020|img_08103_2020|img_04929_p07_2020|img_07219_2020|img_02428_2019|img_05840_p15_2021|img_07662_2020|img_01239_2019|img_05506_2019|img_05999_2021|img_07920_2020|img_04930_p02_2019|img_02065_2019|img_00060_2019|img_00024_p11_2019|img_02407_p02_2021|img_08292_2021|img_07782_p03_2020|img_06239_2021|img_06004_p01_2019|img_00486_p10_2020|img_06516_p09_2020|img_01885_2019|img_06231_p02_2020|img_00941_2019|img_07982_2019|img_02645_2019|img_02221_2019|img_03686_2019|img_05818_2019|img_06263_2019|img_03458_2019|img_03069_2021|img_07789_2020|img_04177_2019|img_03075_2021
44,14,train,img_05361_2021|img_02142_2020|img_02186_p02_2019|img_08479_2021|img_07862_2019|img_00464_p01_2019|img_04835_2019|img_00716_2019|img_03615_2021|img_01844_2020|img_07000_2021|img_02972_2021|img_04745_2019|img_06091_2021|img_06073_p03_2020|img_02841_2019|img_03430_2020|img_07339_2020|img_03109_2021|img_06155_2021|img_08846_2019|img_04123_2020|img_05604_2019|img_04984_2019|img_00577_p08_2019|img_02508_p02_2021|img_05167_p03_2020|img_07246_2021|img_04797_2021|img_06467_2021|img_02765_p21_2019|img_03074_2021|img_07920_2021|img_02560_2019|img_05285_p39_2021|img_03294_2020|img_04384_2019|img_05237_2021|img_01830_2021|img_00299_2021|img_06150_p01_2020|img_08403_2021|img_00099_2019|img_02480_2021|img_04062_2019|img_04680_2021|img_04203_2020|img_00232_2021|img_07789_p03_2019|img_01656_2019|img_00221_p01_2019|img_01096_2021|img_00778_2020|img_01051_p04_2020|img_05318_2019|img_08012_2020|img_06064_2020|img_03420_2020|img_07965_2019|img_06771_2019|img_04599_2020|img_06397_2020|img_02470_2019|img_08221_2020|img_04431_2019|img_06792_2019|img_03632_2019|img_07458_2021|img_04355_2020|img_02395_2020|img_02230_2019|img_05992_p08_2021|img_00233_p02_2020|img_03547_2019|img_02590_2021|img_00890_2021|img_07387_2019|img_05337_p04_2019|img_06613_2020|img_03062_2021|img_01629_p02_2019|img_06130_p02_2020|img_08193_2019|img_01001_2020|img_05495_2021|img_01310_2021|img_06959_p02_2020|img_08127_2019|img_00156_p02_2019|img_04888_p01_2020|img_02499_2020|img_01788_2020|img_00598_2020|img_04609_2020|img_03624_2020|img_08237_p02_2021|img_01575_2019|img_00863_2019|img_02776_2021|img_01110_2020|img_03454_2020|img_06452_p19_2020|img_01216_2020|img_06712_2020|img_07237_2021|img_06005_2021|img_06619_2020|img_06749_2021|img_00628_2021|img_08647_2020|img_02974_2020|img_00239_p02_2019|img_05419_2021|img_03506_2020|img_01389_2020|img_06377_2021|img_04195_2021|img_01114_2020|img_07736_2020|img_03808_2019|img_07860_2021|img_08625_2021|img_07374_2021|img_08431_2019|img_06515_p05_2020|img_05917_2021|img_06910_2021|img_00065_2020
44,15,train,img_09122_2019|img_03315_2021|img_02178_2020|img_06362_p01_2021|img_08082_2021|img_01776_2020|img_08141_2021|img_05775_2020|img_05908_p01_2020|img_07225_2019|img_04490_2021|img_04978_p24_2019|img_05757_2019|img_03408_2020|img_06675_p02_2021|img_00470_2020|img_03553_2021|img_00651_2019|img_07616_p02_2020|img_06213_2020|img_01322_2020|img_01011_2020|img_04913_2020|img_06816_p11_2020|img_06004_p02_2021|img_02090_2020|img_04854_2019|img_03422_2021|img_00237_2020|img_06155_2020|img_01369_2020|img_03378_2020|img_03666_2019|img_07954_p03_2020|img_02205_2020|img_05418_2020|img_02468_2021|img_03509_2021|img_07600_2020|img_05892_2020|img_08728_2021|img_05886_2020|img_06994_2021|img_04779_p01_2019|img_05231_2020|img_05984_2020|img_01451_2021|img_04907_2021|img_06612_2021|img_00007_2020|img_01031_2021|img_00208_2019|img_08282_2021|img_06914_2019|img_04183_2021|img_06634_p01_2019|img_07694_2020|img_06002_2020|img_01701_2020|img_01236_2020|img_02627_2020|img_00976_p22_2019|img_05105_2021|img_03899_2021|img_08605_2020|img_04729_2021|img_08647_2019|img_04842_2020|img_07006_2020|img_06613_p04_2019|img_05083_2021|img_04687_2020|img_04840_2019|img_04499_2021|img_00611_2019|img_08329_2021|img_06362_p07_2021|img_04930_2020|img_04053_p02_2021|img_00223_p01_2020|img_02888_2020|img_06702_2020|img_06426_p14_2020|img_03673_2020|img_00033_2021|img_07782_p01_2020|img_05545_p01_2021|img_06076_2020|img_00527_2019|img_02088_2020|img_08088_p01_2019|img_04427_2021|img_03702_2020|img_06871_2019|img_00104_2020|img_04788_2019|img_07245_2020|img_06802_2021|img_00820_2019|img_05302_2019|img_08480_2019|img_03313_2021|img_05663_2021|img_00838_2019|img_07481_2019|img_05548_2021|img_05498_2021|img_06916_p44_2021|img_01327_2020|img_03054_2021|img_02916_2019|img_00102_2021|img_01181_2020|img_04242_2020|img_03950_2020|img_00308_p01_2019|img_06948_p02_2019|img_05908_2019|img_08320_2019|img_00684_2019|img_03515_2019|img_06084_p04_2020|img_06953_p03_2021|img_06364_p05_2020|img_08066_2020|img_03980_2021|img_04526_2021|img_08136_p04_2021
44,16,train,img_03483_2019|img_07396_2019|img_05513_2019|img_06534_2020|img_07450_2021|img_04577_2019|img_08367_2019|img_00026_p20_2020|img_07065_p04_2020|img_04644_2019|img_01831_p01_2021|img_04415_2019|img_06679_2019|img_04651_p02_2019|img_02720_2021|img_05514_2020|img_08881_2021|img_07286_2019|img_07113_2020|img_08097_2019|img_08254_p04_2021|img_04169_2019|img_06710_p01_2020|img_07423_p01_2020|img_03126_2019|img_00945_p02_2020|img_02263_2020|img_08866_2019|img_03939_2021|img_03954_2020|img_04288_2020|img_00326_p04_2019|img_06379_2019|img_03033_2020|img_01543_2021|img_04977_2021|img_06993_2020|img_05431_2021|img_00176_2021|img_00473_p07_2019|img_00596_2020|img_01047_2020|img_09070_2019|img_08888_2019|img_07764_p01_2021|img_05463_2019|img_00036_p01_2020|img_04128_2021|img_07185_2021|img_04670_2021|img_07968_2020|img_07165_p01_2020|img_03159_2021|img_07785_2021|img_01935_2021|img_01865_2021|img_03790_p04_2020|img_01923_2019|img_00595_p03_2020|img_03545_2020|img_07067_2019|img_07525_p02_2019|img_03819_2021|img_04718_2021|img_04466_p02_2019|img_06746_p04_2019|img_04658_p02_2019|img_01722_2020|img_02661_2020|img_07383_2021|img_02213_p01_2019|img_03993_2021|img_01887_2021|img_07844_2019|img_05123_2019|img_08692_2021|img_06398_2019|img_05667_2021|img_07369_2019|img_06337_2020|img_06390_p02_2020|img_05383_2019|img_01412_2021|img_07889_2019|img_06824_p02_2019|img_01158_2021|img_05562_p02_2021|img_08611_2019|img_05656_2020|img_02690_2019|img_00543_2020|img_01210_2019|img_03362_2020|img_05424_2020|img_06719_2021|img_03930_2019|img_01031_p04_2020|img_05968_2019|img_03637_2021|img_03201_2020|img_02508_2020|img_06413_2019|img_07059_2019|img_05067_2021|img_02434_p01_2020|img_09106_2019|img_07156_2019|img_02561_2020|img_08156_2019|img_02725_2019|img_08659_2019|img_02739_p05_2021|img_04978_p20_2019|img_04448_2021|img_08423_2020|img_07909_2020|img_07966_p04_2021|img_08917_2019|img_02507_2021|img_01872_2020|img_08827_2021|img_07462_2021|img_00895_2019|img_03948_p01_2021|img_02818_2019|img_04816_p19_2021|img_03460_2020|img_00710_2020
44,17,train,img_02220_2021|img_04165_2021|img_00187_2020|img_05225_2020|img_05354_2019|img_08502_2021|img_06119_2021|img_05918_2021|img_00713_2019|img_05702_2021|img_03550_2020|img_07436_2020|img_08700_2021|img_01246_2021|img_08692_2019|img_00768_2019|img_05285_p01_2021|img_07362_2019|img_00730_p02_2021|img_06024_2021|img_01350_2019|img_06835_2020|img_07685_2019|img_07829_p03_2021|img_01463_p02_2019|img_07513_2019|img_06013_2019|img_06514_2019|img_03241_2021|img_07084_2021|img_08699_2021|img_05412_2020|img_07063_p01_2019|img_06222_p05_2020|img_01308_2019|img_02540_2021|img_06807_p03_2019|img_04419_2021|img_00587_p06_2019|img_00362_2021|img_06933_2019|img_06117_2020|img_09040_2019|img_06624_p01_2020|img_09000_2019|img_01854_2020|img_04368_2020|img_04724_2019|img_05732_p01_2020|img_00088_2020|img_06673_2021|img_06906_p01_2021|img_00800_2020|img_01191_2020|img_08473_p03_2019|img_08035_2020|img_00945_2021|img_08136_p02_2019|img_03798_p01_2021|img_01868_2019|img_03018_2021|img_01862_2021|img_00617_p03_2019|img_00428_p04_2021|img_04650_2019|img_01777_2019|img_03668_p02_2021|img_06698_2019|img_00049_2020|img_05293_2021|img_07563_2021|img_00867_2020|img_08746_2019|img_04445_2019|img_02284_2019|img_04157_2019|img_06254_2019|img_01171_2019|img_06963_p04_2020|img_03997_2021|img_00351_p06_2020|img_02802_2021|img_01207_2020|img_07795_2019|img_05884_2020|img_00291_2020|img_06946_p04_2019|img_06711_2019|img_00323_2021|img_05595_2019|img_04423_2019|img_06156_2020|img_00705_2020|img_04261_2021|img_00460_p10_2020|img_06954_2021|img_07222_2020|img_01207_2021|img_00406_p01_2019|img_08582_p01_2019|img_04994_p01_2020|img_05821_p49_2020|img_06874_2019|img_01766_2019|img_08459_p01_2019|img_08860_2019|img_01948_2021|img_07771_2021|img_06027_2019|img_01033_2021|img_07418_p01_2019|img_00961_2019|img_03431_2021|img_01625_2019|img_00623_p09_2021|img_00470_2019|img_03804_2019|img_03768_p01_2020|img_03445_2020|img_01639_2020|img_04849_2019|img_07852_2020|img_04973_2021|img_03969_2020|img_05578_2019|img_04026_2019|img_03743_2019|img_06542_2021
44,18,train,img_08549_2021|img_06025_2021|img_05619_p01_2020|img_08964_2019|img_06827_p04_2021|img_06794_2021|img_04171_2021|img_02868_2021|img_06478_p04_2021|img_03762_2019|img_06107_2019|img_05782_2019|img_01388_2021|img_00404_2019|img_03446_2021|img_06412_p01_2019|img_05038_2020|img_04009_2019|img_06411_2020|img_03912_2021|img_08204_p04_2019|img_05825_2020|img_08429_2020|img_07059_p01_2020|img_04551_2019|img_02186_p01_2019|img_04931_2021|img_05759_2020|img_04655_2019|img_07137_2020|img_03107_2019|img_05652_2020|img_00934_2021|img_08089_2020|img_07467_2019|img_00020_2021|img_04929_p19_2020|img_07485_2019|img_06138_2021|img_04827_2021|img_06823_2021|img_07864_2020|img_02143_2021|img_02604_2019|img_01022_p02_2019|img_02208_2021|img_00604_p05_2021|img_01071_2020|img_01961_p17_2019|img_04740_2019|img_03025_2020|img_01627_p06_2020|img_03760_2021|img_00025_2021|img_00311_p04_2019|img_05947_2021|img_00614_p07_2020|img_01577_2019|img_06272_p03_2020|img_01385_p04_2021|img_04222_p09_2020|img_04487_2019|img_01126_p01_2020|img_01062_2020|img_02458_2019|img_06617_2021|img_03489_2021|img_05238_2021|img_00135_2020|img_01545_2019|img_04626_2021|img_05022_2021|img_06602_p06_2019|img_00721_2019|img_02207_2021|img_06878_2021|img_05476_2020|img_00598_2019|img_08789_2021|img_00313_p01_2020|img_02775_2020|img_08158_2019|img_07529_2021|img_04779_p03_2019|img_05886_2019|img_04026_2021|img_06360_p01_2019|img_06143_2019|img_04742_2019|img_01382_2021|img_06310_2021|img_05804_p01_2020|img_02589_2020|img_05169_2020|img_05285_p19_2021|img_02102_p02_2021|img_00690_2021|img_00589_2019|img_06314_2020|img_00677_2020|img_00704_p02_2021|img_02897_2019|img_04914_2021|img_08345_2019|img_07654_p05_2019|img_03881_2019|img_07809_2021|img_06967_2019|img_01595_p02_2020|img_01995_2019|img_08179_2021|img_00230_2019|img_03999_2021|img_01588_2020|img_07016_2019|img_07820_p01_2021|img_04342_2019|img_02848_2019|img_03130_p16_2021|img_06507_p01_2021|img_03413_2021|img_00639_p01_2021|img_06012_2021|img_06540_2021|img_06731_2021|img_00059_2020|img_08287_2019|img_03971_2019
